State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
NJ,2020,July,12 month-ending,Number of Deaths,92024,100,0.109753977,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2020,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),356,100,0.109753977,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,367
NJ,2020,July,12 month-ending,Heroin (T40.1),901,100,0.109753977,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,928
NJ,2020,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2616,100,0.109753977,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2685
NJ,2020,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2679,100,0.109753977,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2750
NJ,2020,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",2452,100,0.109753977,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2516
NJ,2020,July,12 month-ending,Number of Drug Overdose Deaths,2974,100,0.109753977,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,3052
NJ,2020,June,12 month-ending,Cocaine (T40.5),946,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,971
NJ,2020,June,12 month-ending,Methadone (T40.3),111,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,115
NJ,2020,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2697,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2768
NJ,2020,June,12 month-ending,Number of Drug Overdose Deaths,2996,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,3074
NJ,2020,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",471,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,485
NJ,2020,June,12 month-ending,Psychostimulants with abuse potential (T43.6),250,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,257
NJ,2020,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),368,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,379
NJ,2020,June,12 month-ending,Percent with drugs specified,98.46461949,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2020,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2627,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2696
NJ,2020,June,12 month-ending,Number of Deaths,91941,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2020,June,12 month-ending,Heroin (T40.1),946,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,974
NJ,2020,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",2463,100,0.106590096,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2527
NJ,2020,March,12 month-ending,Heroin (T40.1),991,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1022
NJ,2020,March,12 month-ending,Number of Drug Overdose Deaths,2884,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2964
NJ,2020,March,12 month-ending,Number of Deaths,75710,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2020,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),376,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,388
NJ,2020,March,12 month-ending,Percent with drugs specified,98.33564494,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2020,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",2304,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2368
NJ,2020,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2582,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2654
NJ,2020,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",473,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,488
NJ,2020,March,12 month-ending,Methadone (T40.3),109,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,113
NJ,2020,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2487,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2557
NJ,2020,March,12 month-ending,Cocaine (T40.5),937,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,964
NJ,2020,March,12 month-ending,Psychostimulants with abuse potential (T43.6),222,100,0.136045437,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,229
NJ,2020,May,12 month-ending,Cocaine (T40.5),948,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,974
NJ,2020,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2677,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2748
NJ,2020,May,12 month-ending,Methadone (T40.3),109,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,113
NJ,2020,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),382,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,393
NJ,2020,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2601,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2670
NJ,2020,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",482,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,496
NJ,2020,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",2432,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2496
NJ,2020,May,12 month-ending,Number of Drug Overdose Deaths,2972,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,3051
NJ,2020,May,12 month-ending,Number of Deaths,91449,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2020,May,12 month-ending,Psychostimulants with abuse potential (T43.6),248,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,255
NJ,2020,May,12 month-ending,Heroin (T40.1),982,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1011
NJ,2020,May,12 month-ending,Percent with drugs specified,98.51951548,100,0.111537578,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2020,November,12 month-ending,Methadone (T40.3),129,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,133
NJ,2020,November,12 month-ending,Psychostimulants with abuse potential (T43.6),269,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,277
NJ,2020,November,12 month-ending,Number of Drug Overdose Deaths,2873,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2948
NJ,2020,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),329,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,339
NJ,2020,November,12 month-ending,Percent with drugs specified,98.39888618,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2020,November,12 month-ending,Number of Deaths,93215,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2020,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",442,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,455
NJ,2020,November,12 month-ending,Heroin (T40.1),736,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,758
NJ,2020,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2539,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2605
NJ,2020,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2585,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2653
NJ,2020,November,12 month-ending,Cocaine (T40.5),872,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,895
NJ,2020,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",2382,100,0.105133294,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2443
NJ,2020,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2551,100,0.101766846,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2617
NJ,2020,October,12 month-ending,Heroin (T40.1),797,100,0.101766846,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,821
NJ,2020,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",2384,100,0.101766846,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2445
NJ,2020,October,12 month-ending,Psychostimulants with abuse potential (T43.6),260,100,0.101766846,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,268
NJ,2020,October,12 month-ending,Number of Drug Overdose Deaths,2898,100,0.101766846,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2973
NJ,2020,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),351,100,0.101766846,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,361
NJ,2020,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",465,100,0.101766846,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,478
NJ,2020,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2604,100,0.101766846,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2672
NJ,2020,October,12 month-ending,Methadone (T40.3),128,100,0.101766846,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,132
